affected_downstream_layers,closure_dependency,company_id,confidence,current_period_end,current_publish_date,current_ttm_impact,downstream_layer_count,evidence_types_needed,exact_information_needed,existing_local_evidence_summary,fact_count,first_batch_score,fiscal_quarter,fiscal_year,lifecycle_impact,preferred_source_type,priority,quarter_position_latest8q,research_request,research_task_id,score_impact,status,structural_warning,ticker,valuation_impact,why_needed
Latest8Q closure,LINEAGE_OWNERSHIP_EVIDENCE|OFFICIAL_PERIOD_END,563,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-07,NO,0,LINEAGE_OWNERSHIP_EVIDENCE|OFFICIAL_PERIOD_END,Verify lineage/source ownership evidence for FY2025 Q1; Verify official period_end for FY2025 Q1,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|PERIOD_END_FISCAL_SLOT_CONFLICT; source dependency=NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_OFFICIAL_PERIOD_END; structural context=WEEK_BASED_52_53,2,10,Q1,2025,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,5,"Research official issuer sources for FY2025 Q1. Verify lineage/source ownership evidence, official period_end. Do not research other fields.",P8H-3-0692,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CPRI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,564,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-04-30,2024-05-16,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=FIXED_DATE_FISCAL_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-0693,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CPRT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,564,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-10-31,2024-11-21,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q1,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=FIXED_DATE_FISCAL_YEAR,1,30,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2025 Q1. Verify Total Debt. Do not research other fields.,P8H-3-0694,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CPRT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,567,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-08-01,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-0695,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CPT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,573,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-05,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-0703,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRCT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,574,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-07,NO,0,MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,Verify missing quarter existence/source evidence for FY2024 Q3; Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,2,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P8H-3-0706,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CRDF,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,575,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-08-03,2024-09-04,NO,0,TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,Verify target collision evidence for FY2025 Q1; Verify Total Debt for FY2025 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|TARGET_COLLISION; source dependency=NEED_DEBT|NEED_TARGET_COLLISION_RESOLUTION; structural context=WEEK_BASED_52_53,2,30,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2025 Q1. Verify target collision evidence, Total Debt. Do not research other fields.",P8H-3-0708,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CRDO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,575,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-11-02,2024-12-02,NO,0,TARGET_COLLISION_EVIDENCE|TOTAL_DEBT,Verify target collision evidence for FY2025 Q2; Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|TARGET_COLLISION; source dependency=NEED_DEBT|NEED_TARGET_COLLISION_RESOLUTION; structural context=WEEK_BASED_52_53,2,30,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2025 Q2. Verify target collision evidence, Total Debt. Do not research other fields.",P8H-3-0709,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CRDO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,REVENUE|TOTAL_DEBT,582,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-03-31,2024-05-09,NO,0,REVENUE|TOTAL_DEBT,Verify Revenue for FY2024 Q1; Verify Total Debt for FY2024 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_REVENUE; structural context=CALENDAR_YEAR,2,30,Q1,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q1. Verify Revenue, Total Debt. Do not research other fields.",P8H-3-0711,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CRMD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,582,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-10-30,NO,0,MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,Verify missing quarter existence/source evidence for FY2024 Q3; Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,2,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P8H-3-0713,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CRMD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|TOTAL_DEBT,583,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-07-31,2024-09-04,NO,0,EBIT_DIRECT|TOTAL_DEBT,Verify EBIT for FY2025 Q1; Verify Total Debt for FY2025 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_EBIT; structural context=FIXED_DATE_FISCAL_YEAR,2,30,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2025 Q1. Verify EBIT, Total Debt. Do not research other fields.",P8H-3-0714,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRMT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|TOTAL_DEBT,583,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-10-31,2024-12-05,NO,0,EBIT_DIRECT|TOTAL_DEBT,Verify EBIT for FY2025 Q2; Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_EBIT; structural context=FIXED_DATE_FISCAL_YEAR,2,30,Q2,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2025 Q2. Verify EBIT, Total Debt. Do not research other fields.",P8H-3-0715,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRMT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,583,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-01-31,2025-03-06,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q3; Verify source semantics confirmation for FY2025 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=FIXED_DATE_FISCAL_YEAR,2,25,Q3,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,"Research official issuer sources for FY2025 Q3. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-0716,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRMT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,585,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-0718,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRNX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CASH,585,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,2025-05-08,NO,0,CASH,Verify Cash for FY2025 Q1,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_CASH|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,Research official issuer sources for FY2025 Q1. Verify Cash. Do not research other fields.,P8H-3-0719,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRNX,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,589,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-05,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-0722,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRSP,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,591,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-10-30,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-0724,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRTO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,592,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-09-23,2023-11-02,NO,0,MISSING_QUARTER_EXISTENCE|TOTAL_DEBT,Verify missing quarter existence/source evidence for FY2024 Q2; Verify Total Debt for FY2024 Q2,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=WEEK_BASED_52_53,2,30,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P8H-3-0725,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRUS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,593,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,2025-05-12,NO,0,TOTAL_DEBT,Verify Total Debt for FY2025 Q1,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,Research official issuer sources for FY2025 Q1. Verify Total Debt. Do not research other fields.,P8H-3-0729,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRVO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CASH,594,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,2025-05-08,NO,0,CASH,Verify Cash for FY2025 Q1,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CASH|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q1,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,Research official issuer sources for FY2025 Q1. Verify Cash. Do not research other fields.,P8H-3-0733,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CRVS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,595,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-01-31,2025-03-04,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2025 Q4; Verify source semantics confirmation for FY2025 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=FIXED_DATE_FISCAL_YEAR,2,25,Q4,2025,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,"Research official issuer sources for FY2025 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-0734,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CRWD,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,612,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-12-31,2025-03-12,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2024 Q4; Verify source semantics confirmation for FY2024 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q4,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q4. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-0749,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CTNT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,LINEAGE_OWNERSHIP_EVIDENCE|TARGET_COLLISION_EVIDENCE,614,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-12-31,2025-02-14,NO,0,LINEAGE_OWNERSHIP_EVIDENCE|TARGET_COLLISION_EVIDENCE,Verify lineage/source ownership evidence for FY2024 Q4; Verify target collision evidence for FY2024 Q4,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|SECONDARY_FIELDS_INCOMPLETE|TARGET_COLLISION; source dependency=NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_TARGET_COLLISION_RESOLUTION; structural context=FIXED_DATE_FISCAL_YEAR,2,10,Q4,2024,NO,official issuer filing/report notes; SEC only when issuer source is insufficient,P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q4. Verify lineage/source ownership evidence, target collision evidence. Do not research other fields.",P8H-3-0752,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CTOR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,LINEAGE_OWNERSHIP_EVIDENCE|TARGET_COLLISION_EVIDENCE,614,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,2025-05-14,NO,0,LINEAGE_OWNERSHIP_EVIDENCE|TARGET_COLLISION_EVIDENCE,Verify lineage/source ownership evidence for FY2025 Q1; Verify target collision evidence for FY2025 Q1,Phase 8G issue=FQ_CONFLICT_DIRECT_EXACT|SECONDARY_FIELDS_INCOMPLETE|TARGET_COLLISION; source dependency=NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_TARGET_COLLISION_RESOLUTION; structural context=FIXED_DATE_FISCAL_YEAR,2,10,Q1,2025,NO,official issuer filing/report notes; SEC only when issuer source is insufficient,P3_LATEST8Q,5,"Research official issuer sources for FY2025 Q1. Verify lineage/source ownership evidence, target collision evidence. Do not research other fields.",P8H-3-0753,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CTOR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,617,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-08-01,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-0754,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CTRE,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,620,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-07-31,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-0756,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,CTVA,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,622,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-08-01,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify EBIT for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE; source dependency=NEED_EBIT|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,2,25,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify EBIT, source semantics confirmation. Do not research other fields.",P8H-3-0761,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CUBE,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,TOTAL_DEBT,624,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-06,NO,0,TOTAL_DEBT,Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_MISSING_QUARTER_SOURCE; structural context=CALENDAR_YEAR,1,30,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,Research official issuer sources for FY2024 Q3. Verify Total Debt. Do not research other fields.,P8H-3-0765,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CURI,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,LINEAGE_OWNERSHIP_EVIDENCE|TOTAL_DEBT,627,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-09-30,2023-11-02,NO,0,LINEAGE_OWNERSHIP_EVIDENCE|TOTAL_DEBT,Verify lineage/source ownership evidence for FY2023 Q2; Verify Total Debt for FY2023 Q2,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_LOCAL_LINEAGE_RECONCILIATION; structural context=WEEK_BASED_52_53,2,30,Q2,2023,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2023 Q2. Verify lineage/source ownership evidence, Total Debt. Do not research other fields.",P8H-3-0767,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CVCO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,LINEAGE_OWNERSHIP_EVIDENCE|OFFICIAL_PERIOD_END,627,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-31,2025-05-23,NO,0,LINEAGE_OWNERSHIP_EVIDENCE|OFFICIAL_PERIOD_END,Verify lineage/source ownership evidence for FY2024 Q4; Verify official period_end for FY2024 Q4,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|PERIOD_END_FISCAL_SLOT_CONFLICT; source dependency=NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_OFFICIAL_PERIOD_END; structural context=WEEK_BASED_52_53,2,10,Q4,2024,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q4. Verify lineage/source ownership evidence, official period_end. Do not research other fields.",P8H-3-0768,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,CVCO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
